  3	Q0	 825	19	3.651223	STANDARD
  3	Q0	 584	20	3.429346	STANDARD
  3	Q0	 943	21	3.252735	STANDARD
  3	Q0	 665	22	3.224368	STANDARD
  3	Q0	 348	23	3.173228	STANDARD
  3	Q0	  65	24	3.167018	STANDARD
  3	Q0	 424	25	3.110789	STANDARD
  3	Q0	 784	26	3.097606	STANDARD
  3	Q0	 655	27	3.086890	STANDARD
  3	Q0	1067	28	3.050560	STANDARD
  3	Q0	 328	29	3.017949	STANDARD
  3	Q0	 261	30	2.964666	STANDARD
  3	Q0	 349	31	2.951997	STANDARD
  3	Q0	  27	32	2.942829	STANDARD
  3	Q0	 394	33	2.925528	STANDARD
  3	Q0	 269	34	2.923243	STANDARD
  3	Q0	 546	35	2.917331	STANDARD
  3	Q0	 739	36	2.907953	STANDARD
  3	Q0	 265	37	2.872320	STANDARD
  3	Q0	 892	38	2.858788	STANDARD
  3	Q0	  98	39	2.854709	STANDARD
  3	Q0	1197	40	2.848187	STANDARD
  3	Q0	1010	41	2.842532	STANDARD
  3	Q0	  71	42	2.836008	STANDARD
  3	Q0	 585	43	2.819521	STANDARD
  3	Q0	1369	44	2.802767	STANDARD
  3	Q0	 980	45	2.770886	STANDARD
  3	Q0	 810	46	2.766994	STANDARD
  3	Q0	 860	47	2.765473	STANDARD
  3	Q0	 280	48	2.763052	STANDARD
  3	Q0	 458	49	2.758427	STANDARD
  3	Q0	1388	50	2.736598	STANDARD
  4	Q0	 165	 1	13.090807	STANDARD
  4	Q0	 487	 2	11.960495	STANDARD
  4	Q0	1060	 3	9.111483	STANDARD
  4	Q0	 166	 4	8.541849	STANDARD
  4	Q0	1188	 5	8.073766	STANDARD
  4	Q0	 184	 6	7.879134	STANDARD
  4	Q0	1314	 7	7.554546	STANDARD
  4	Q0	1251	 8	7.286900	STANDARD
  4	Q0	1295	 9	7.121704	STANDARD
  4	Q0	1373	10	7.091322	STANDARD
  4	Q0	 574	11	6.913441	STANDARD
  4	Q0	 409	12	6.789684	STANDARD
  4	Q0	1274	13	6.770772	STANDARD
  4	Q0	1254	14	6.766714	STANDARD
  4	Q0	  23	15	6.276193	STANDARD
  4	Q0	 258	16	6.216563	STANDARD
  4	Q0	1084	17	5.990680	STANDARD
  4	Q0	 400	18	5.926220	STANDARD
  4	Q0	 354	19	5.821831	STANDARD
  4	Q0	1010	20	5.807076	STANDARD
  4	Q0	 434	21	5.719472	STANDARD
  4	Q0	1240	22	5.591774	STANDARD
  4	Q0	 102	23	5.528828	STANDARD
  4	Q0	 235	24	5.475436	STANDARD
  4	Q0	1311	25	5.290277	STANDARD
  4	Q0	 551	26	5.161006	STANDARD
  4	Q0	 316	27	5.134430	STANDARD
  4	Q0	1294	28	5.130517	STANDARD
  4	Q0	1179	29	5.126994	STANDARD
  4	Q0	1009	30	5.108984	STANDARD
  4	Q0	 331	31	5.066705	STANDARD
  4	Q0	 573	32	5.028749	STANDARD
  4	Q0	1241	33	4.973923	STANDARD
  4	Q0	 540	34	4.966638	STANDARD
  4	Q0	1159	35	4.892568	STANDARD
  4	Q0	 575	36	4.817085	STANDARD
  4	Q0	 535	37	4.811679	STANDARD
  4	Q0	 655	38	4.721648	STANDARD
  4	Q0	1071	39	4.718434	STANDARD
  4	Q0	 109	40	4.687242	STANDARD
  4	Q0	1220	41	4.590731	STANDARD
  4	Q0	 586	42	4.503313	STANDARD
  4	Q0	 516	43	4.493756	STANDARD
  4	Q0	1201	44	4.468096	STANDARD
  4	Q0	 624	45	4.413301	STANDARD
  4	Q0	1076	46	4.365666	STANDARD
  4	Q0	 561	47	4.362416	STANDARD
  4	Q0	 348	48	4.356426	STANDARD
  4	Q0	 187	49	4.317809	STANDARD
  4	Q0	1072	50	4.302451	STANDARD
  5	Q0	 102	 1	5.295800	STANDARD
  5	Q0	 551	 2	5.109026	STANDARD
  5	Q0	1031	 3	4.883504	STANDARD
  5	Q0	 400	 4	4.493306	STANDARD
  5	Q0	  27	 5	4.123575	STANDARD
  5	Q0	1295	 6	4.099994	STANDARD
  5	Q0	 967	 7	4.031379	STANDARD
  5	Q0	 942	 8	3.924496	STANDARD
  5	Q0	1071	 9	3.595905	STANDARD
  5	Q0	 624	10	3.559883	STANDARD
  5	Q0	 827	11	3.545725	STANDARD
  5	Q0	1378	12	3.476182	STANDARD
  5	Q0	1373	13	3.378647	STANDARD
  5	Q0	 487	14	3.344903	STANDARD
  5	Q0	1271	15	3.283000	STANDARD
  5	Q0	 367	16	3.281834	STANDARD
  5	Q0	 745	17	3.244677	STANDARD
  5	Q0	 649	18	3.046127	STANDARD
  5	Q0	 823	19	3.034548	STANDARD
  5	Q0	 171	20	3.029007	STANDARD
  5	Q0	 409	21	2.990797	STANDARD
  5	Q0	  35	22	2.902767	STANDARD
  5	Q0	 162	23	2.837554	STANDARD
  5	Q0	 574	24	2.833164	STANDARD
  5	Q0	 366	25	2.831296	STANDARD
  5	Q0	 539	26	2.823168	STANDARD
  5	Q0	1067	27	2.792833	STANDARD
  5	Q0	1390	28	2.776972	STANDARD
  5	Q0	 573	29	2.724046	STANDARD
  5	Q0	 980	30	2.708668	STANDARD
  5	Q0	 331	31	2.700234	STANDARD
  5	Q0	 848	32	2.686829	STANDARD
  5	Q0	 812	33	2.676813	STANDARD
  5	Q0	 327	34	2.662979	STANDARD
  5	Q0	 184	35	2.606493	STANDARD
  5	Q0	 328	36	2.587741	STANDARD
  5	Q0	 129	37	2.569484	STANDARD
  5	Q0	 394	38	2.558994	STANDARD
  5	Q0	 341	39	2.540298	STANDARD
  5	Q0	 450	40	2.516829	STANDARD
  5	Q0	1247	41	2.515942	STANDARD
  5	Q0	 929	42	2.510960	STANDARD
  5	Q0	 494	43	2.507919	STANDARD
  5	Q0	1294	44	2.504145	STANDARD
  5	Q0	 354	45	2.484066	STANDARD
  5	Q0	1060	46	2.460325	STANDARD
  5	Q0	 707	47	2.453641	STANDARD
  5	Q0	 356	48	2.453416	STANDARD
  5	Q0	 657	49	2.429645	STANDARD
  5	Q0	  13	50	2.411260	STANDARD
  6	Q0	 490	 1	5.759447	STANDARD
  6	Q0	 256	 2	4.093797	STANDARD
  6	Q0	 385	 3	3.831709	STANDARD
  6	Q0	 120	 4	3.742071	STANDARD
  6	Q0	 384	 5	3.704313	STANDARD
  6	Q0	 314	 6	3.685413	STANDARD
  6	Q0	1074	 7	3.479854	STANDARD
  6	Q0	 250	 8	3.433784	STANDARD
  6	Q0	 797	 9	3.422045	STANDARD
  6	Q0	1272	10	3.374366	STANDARD
  6	Q0	1109	11	3.359502	STANDARD
  6	Q0	 343	12	3.327486	STANDARD
  6	Q0	 543	13	3.298429	STANDARD
  6	Q0	1373	14	3.288691	STANDARD
  6	Q0	 650	15	3.223322	STANDARD
  6	Q0	 286	16	3.211239	STANDARD
  6	Q0	 405	17	3.179356	STANDARD
  6	Q0	 147	18	3.148067	STANDARD
  6	Q0	 293	19	3.132424	STANDARD
  6	Q0	 227	20	3.094286	STANDARD
  6	Q0	1307	21	3.064310	STANDARD
  6	Q0	1363	22	3.057863	STANDARD
  6	Q0	 766	23	3.057295	STANDARD
  6	Q0	  98	24	3.047896	STANDARD
  6	Q0	 609	25	3.029102	STANDARD
  6	Q0	1281	26	3.017617	STANDARD
  6	Q0	 739	27	2.983605	STANDARD
  6	Q0	 557	28	2.965147	STANDARD
  6	Q0	 295	29	2.913382	STANDARD
  6	Q0	 425	30	2.913270	STANDARD
  6	Q0	 242	31	2.876588	STANDARD
  6	Q0	 354	32	2.854930	STANDARD
  6	Q0	1195	33	2.838182	STANDARD
  6	Q0	1224	34	2.793411	STANDARD
  6	Q0	 801	35	2.781275	STANDARD
  6	Q0	 471	36	2.776341	STANDARD
  6	Q0	  71	37	2.775184	STANDARD
  6	Q0	 645	38	2.694084	STANDARD
  6	Q0	 996	39	2.693362	STANDARD
  6	Q0	 270	40	2.681215	STANDARD
  6	Q0	 130	41	2.673156	STANDARD
  6	Q0	 860	42	2.667972	STANDARD
  6	Q0	 129	43	2.660665	STANDARD
  6	Q0	1147	44	2.626188	STANDARD
  6	Q0	 774	45	2.622789	STANDARD
  6	Q0	 417	46	2.618740	STANDARD
  6	Q0	 153	47	2.611590	STANDARD
  6	Q0	 396	48	2.589515	STANDARD
  6	Q0	 127	49	2.566777	STANDARD
  6	Q0	1236	50	2.560736	STANDARD
  7	Q0	 491	 1	25.153839	STANDARD
  7	Q0	 972	 2	13.123136	STANDARD
  7	Q0	  56	 3	12.525104	STANDARD
  7	Q0	 433	 4	12.116137	STANDARD
  7	Q0	  55	 5	11.402263	STANDARD
  7	Q0	 121	 6	10.049575	STANDARD
  7	Q0	 123	 7	9.768865	STANDARD
  7	Q0	 231	 8	9.427710	STANDARD
  7	Q0	1380	 9	9.312049	STANDARD
  7	Q0	 247	10	9.288572	STANDARD
  7	Q0	 687	11	8.800453	STANDARD
  7	Q0	1039	12	8.526303	STANDARD
  7	Q0	1306	13	8.305321	STANDARD
  7	Q0	1230	14	8.158157	STANDARD
  7	Q0	 372	15	8.087765	STANDARD
  7	Q0	 233	16	8.043489	STANDARD
  7	Q0	  47	17	8.007936	STANDARD
  7	Q0	 353	18	7.945527	STANDARD
  7	Q0	 566	19	7.726115	STANDARD
  7	Q0	  57	20	7.474243	STANDARD
  7	Q0	 906	21	7.471158	STANDARD
  7	Q0	 800	22	7.308794	STANDARD
  7	Q0	 468	23	7.177119	STANDARD
  7	Q0	1346	24	6.945580	STANDARD
  7	Q0	 716	25	6.858871	STANDARD
  7	Q0	  68	26	6.833004	STANDARD
  7	Q0	1076	27	6.571754	STANDARD
  7	Q0	 224	28	6.539654	STANDARD
  7	Q0	 196	29	6.532265	STANDARD
  7	Q0	 442	30	6.504997	STANDARD
  7	Q0	1349	31	6.349990	STANDARD
  7	Q0	 987	32	6.320433	STANDARD
  7	Q0	 712	33	6.226023	STANDARD
  7	Q0	1114	34	6.149485	STANDARD
  7	Q0	 693	35	6.101783	STANDARD
  7	Q0	 946	36	6.088951	STANDARD
  7	Q0	1103	37	6.071007	STANDARD
  7	Q0	 540	38	6.069139	STANDARD
  7	Q0	1113	39	6.056212	STANDARD
  7	Q0	1005	40	6.037155	STANDARD
  7	Q0	 992	41	5.996285	STANDARD
  7	Q0	 440	42	5.971969	STANDARD
  7	Q0	 635	43	5.933047	STANDARD
  7	Q0	 692	44	5.919461	STANDARD
  7	Q0	 188	45	5.904821	STANDARD
  7	Q0	 710	46	5.802158	STANDARD
  7	Q0	 708	47	5.790000	STANDARD
  7	Q0	1228	48	5.772396	STANDARD
  7	Q0	 697	49	5.770093	STANDARD
  7	Q0	  36	50	5.665542	STANDARD
  8	Q0	 491	 1	7.931806	STANDARD
  8	Q0	 121	 2	7.339539	STANDARD
  8	Q0	  68	 3	6.213605	STANDARD
  8	Q0	 247	 4	6.029285	STANDARD
  8	Q0	 231	 5	5.852181	STANDARD
  8	Q0	 123	 6	5.360141	STANDARD
  8	Q0	 233	 7	5.310770	STANDARD
  8	Q0	1230	 8	5.289630	STANDARD
  8	Q0	 440	 9	5.172535	STANDARD
  8	Q0	1192	10	5.109529	STANDARD
  8	Q0	1306	11	4.998122	STANDARD
  8	Q0	 432	12	4.934377	STANDARD
  8	Q0	 468	13	4.825183	STANDARD
  8	Q0	 923	14	4.739082	STANDARD
  8	Q0	1247	15	4.670250	STANDARD
  8	Q0	 353	16	4.667706	STANDARD
  8	Q0	 687	17	4.610939	STANDARD
  8	Q0	 291	18	4.561543	STANDARD
  8	Q0	 946	19	4.556132	STANDARD
  8	Q0	  55	20	4.502815	STANDARD
  8	Q0	 372	21	4.421159	STANDARD
  8	Q0	 196	22	4.409313	STANDARD
  8	Q0	  47	23	4.350111	STANDARD
  8	Q0	1103	24	4.167489	STANDARD
  8	Q0	 555	25	4.155027	STANDARD
  8	Q0	 992	26	4.107808	STANDARD
  8	Q0	1217	27	4.074446	STANDARD
  8	Q0	1349	28	4.061776	STANDARD
  8	Q0	1351	29	4.044776	STANDARD
  8	Q0	  57	30	4.008096	STANDARD
  8	Q0	1261	31	3.990909	STANDARD
  8	Q0	 230	32	3.987814	STANDARD
  8	Q0	 566	33	3.974962	STANDARD
  8	Q0	1076	34	3.970711	STANDARD
  8	Q0	1223	35	3.897381	STANDARD
  8	Q0	 497	36	3.873069	STANDARD
  8	Q0	 800	37	3.861953	STANDARD
  8	Q0	 556	38	3.817596	STANDARD
  8	Q0	1213	39	3.775499	STANDARD
  8	Q0	 926	40	3.762225	STANDARD
  8	Q0	  18	41	3.753855	STANDARD
  8	Q0	 359	42	3.736359	STANDARD
  8	Q0	1346	43	3.723008	STANDARD
  8	Q0	 814	44	3.702870	STANDARD
  8	Q0	1191	45	3.672366	STANDARD
  8	Q0	  56	46	3.605750	STANDARD
  8	Q0	  26	47	3.604950	STANDARD
  8	Q0	 460	48	3.603251	STANDARD
  8	Q0	 922	49	3.592505	STANDARD
  8	Q0	 369	50	3.590019	STANDARD
  9	Q0	  44	 1	5.285434	STANDARD
  9	Q0	 101	 2	3.631210	STANDARD
  9	Q0	 548	 3	3.422818	STANDARD
  9	Q0	 269	 4	3.360594	STANDARD
  9	Q0	 397	 5	3.356422	STANDARD
  9	Q0	 982	 6	3.296827	STANDARD
  9	Q0	 167	 7	3.141641	STANDARD
  9	Q0	 302	 8	3.067115	STANDARD
  9	Q0	 220	 9	3.031713	STANDARD
  9	Q0	   4	10	3.019230	STANDARD
  9	Q0	 100	11	3.000138	STANDARD
  9	Q0	 141	12	2.896366	STANDARD
  9	Q0	1257	13	2.878204	STANDARD
  9	Q0	1212	14	2.808283	STANDARD
  9	Q0	 783	15	2.806448	STANDARD
  9	Q0	  54	16	2.793380	STANDARD
  9	Q0	1263	17	2.786716	STANDARD
  9	Q0	 143	18	2.780563	STANDARD
  9	Q0	 122	19	2.768920	STANDARD
  9	Q0	 549	20	2.758009	STANDARD
  9	Q0	 838	21	2.750876	STANDARD
  9	Q0	 753	22	2.750036	STANDARD
  9	Q0	 584	23	2.710106	STANDARD
  9	Q0	  36	24	2.661258	STANDARD
  9	Q0	 559	25	2.658790	STANDARD
  9	Q0	1098	26	2.650380	STANDARD
  9	Q0	 706	27	2.575114	STANDARD
  9	Q0	 553	28	2.570158	STANDARD
  9	Q0	 847	29	2.566185	STANDARD
  9	Q0	 742	30	2.545221	STANDARD
  9	Q0	 571	31	2.544283	STANDARD
  9	Q0	 845	32	2.520511	STANDARD
  9	Q0	1146	33	2.499710	STANDARD
  9	Q0	1001	34	2.473995	STANDARD
  9	Q0	 554	35	2.466329	STANDARD
  9	Q0	 622	36	2.457463	STANDARD
  9	Q0	 958	37	2.455451	STANDARD
  9	Q0	 119	38	2.451698	STANDARD
  9	Q0	 488	39	2.448437	STANDARD
  9	Q0	  60	40	2.446623	STANDARD
  9	Q0	  28	41	2.444799	STANDARD
  9	Q0	 523	42	2.439742	STANDARD
  9	Q0	 346	43	2.438755	STANDARD
  9	Q0	 872	44	2.413467	STANDARD
  9	Q0	 563	45	2.398846	STANDARD
  9	Q0	 871	46	2.392938	STANDARD
  9	Q0	  20	47	2.383499	STANDARD
  9	Q0	 755	48	2.381777	STANDARD
  9	Q0	 558	49	2.376193	STANDARD
  9	Q0	 846	50	2.373983	STANDARD
 10	Q0	 301	 1	8.426655	STANDARD
 10	Q0	 492	 2	8.050380	STANDARD
 10	Q0	1142	 3	6.827852	STANDARD
 10	Q0	 948	 4	6.214348	STANDARD
 10	Q0	 331	 5	5.629754	STANDARD
 10	Q0	 690	 6	5.499414	STANDARD
 10	Q0	1198	 7	5.490625	STANDARD
 10	Q0	1213	 8	5.480800	STANDARD
 10	Q0	1273	 9	5.402140	STANDARD
 10	Q0	1318	10	5.402140	STANDARD
 10	Q0	 523	11	5.317849	STANDARD
 10	Q0	1285	12	5.267582	STANDARD
 10	Q0	 404	13	4.871769	STANDARD
 10	Q0	 615	14	4.839175	STANDARD
 10	Q0	 109	15	4.823836	STANDARD
 10	Q0	1009	16	4.801245	STANDARD
 10	Q0	 540	17	4.775156	STANDARD
 10	Q0	 582	18	4.537358	STANDARD
 10	Q0	1008	19	4.477141	STANDARD
 10	Q0	 435	20	4.327334	STANDARD
 10	Q0	1263	21	4.291273	STANDARD
 10	Q0	 420	22	3.996595	STANDARD
 10	Q0	1076	23	3.952580	STANDARD
 10	Q0	1149	24	3.934737	STANDARD
 10	Q0	 184	25	3.889629	STANDARD
 10	Q0	1311	26	3.746626	STANDARD
 10	Q0	  68	27	3.713961	STANDARD
 10	Q0	1179	28	3.675618	STANDARD
 10	Q0	 100	29	3.647988	STANDARD
 10	Q0	 780	30	3.621580	STANDARD
 10	Q0	1236	31	3.618950	STANDARD
 10	Q0	 328	32	3.603638	STANDARD
 10	Q0	1097	33	3.556772	STANDARD
 10	Q0	 655	34	3.512619	STANDARD
 10	Q0	 327	35	3.485725	STANDARD
 10	Q0	1334	36	3.456970	STANDARD
 10	Q0	 574	37	3.439626	STANDARD
 10	Q0	 441	38	3.371996	STANDARD
 10	Q0	 124	39	3.348392	STANDARD
 10	Q0	 182	40	3.331029	STANDARD
 10	Q0	 974	41	3.317254	STANDARD
 10	Q0	 551	42	3.301602	STANDARD
 10	Q0	1002	43	3.298666	STANDARD
 10	Q0	 616	44	3.256087	STANDARD
 10	Q0	 620	45	3.214656	STANDARD
 10	Q0	 480	46	3.196938	STANDARD
 10	Q0	 235	47	3.156138	STANDARD
 10	Q0	 282	48	3.145173	STANDARD
 10	Q0	 359	49	3.089423	STANDARD
 10	Q0	1354	50	3.077140	STANDARD
 11	Q0	 494	 1	10.732109	STANDARD
 11	Q0	 653	 2	5.436132	STANDARD
 11	Q0	1326	 3	5.309319	STANDARD
 11	Q0	  27	 4	5.153663	STANDARD
 11	Q0	 471	 5	5.031712	STANDARD
 11	Q0	 555	 6	5.024795	STANDARD
 11	Q0	1185	 7	4.898335	STANDARD
 11	Q0	  71	 8	4.776403	STANDARD
 11	Q0	 304	 9	4.750031	STANDARD
 11	Q0	 569	10	4.661795	STANDARD
 11	Q0	 737	11	4.360848	STANDARD
 11	Q0	 539	12	4.292606	STANDARD
 11	Q0	 261	13	4.274581	STANDARD
 11	Q0	 303	14	4.272349	STANDARD
 11	Q0	1374	15	4.255409	STANDARD
 11	Q0	 571	16	4.210292	STANDARD
 11	Q0	1279	17	4.101998	STANDARD
 11	Q0	  24	18	4.059393	STANDARD
 11	Q0	1237	19	4.051560	STANDARD
 11	Q0	  26	20	4.000144	STANDARD
 11	Q0	 109	21	3.991089	STANDARD
 11	Q0	 159	22	3.979619	STANDARD
 11	Q0	 272	23	3.902809	STANDARD
 11	Q0	1247	24	3.886802	STANDARD
 11	Q0	1388	25	3.875454	STANDARD
 11	Q0	 744	26	3.856904	STANDARD
 11	Q0	1156	27	3.841434	STANDARD
 11	Q0	  92	28	3.823652	STANDARD
 11	Q0	1309	29	3.786709	STANDARD
 11	Q0	 938	30	3.695654	STANDARD
 11	Q0	  19	31	3.683917	STANDARD
 11	Q0	 776	32	3.675097	STANDARD
 11	Q0	 369	33	3.658734	STANDARD
 11	Q0	1355	34	3.633934	STANDARD
 11	Q0	 420	35	3.604890	STANDARD
 11	Q0	 556	36	3.599120	STANDARD
 11	Q0	 146	37	3.582857	STANDARD
 11	Q0	 348	38	3.531196	STANDARD
 11	Q0	 340	39	3.424150	STANDARD
 11	Q0	 189	40	3.417299	STANDARD
 11	Q0	1251	41	3.409390	STANDARD
 11	Q0	1391	42	3.394926	STANDARD
 11	Q0	 191	43	3.374469	STANDARD
 11	Q0	 666	44	3.347125	STANDARD
 11	Q0	 106	45	3.299334	STANDARD
 11	Q0	1321	46	3.293606	STANDARD
 11	Q0	 466	47	3.292349	STANDARD
 11	Q0	1155	48	3.262811	STANDARD
 11	Q0	  34	49	3.260893	STANDARD
 11	Q0	 472	50	3.204798	STANDARD
 12	Q0	 623	 1	9.213140	STANDARD
 12	Q0	 649	 2	5.902004	STANDARD
 12	Q0	 965	 3	5.558785	STANDARD
 12	Q0	 542	 4	4.838899	STANDARD
 12	Q0	 505	 5	4.750804	STANDARD
 12	Q0	1220	 6	4.382418	STANDARD
 12	Q0	 648	 7	4.233918	STANDARD
 12	Q0	 940	 8	4.123466	STANDARD
 12	Q0	 703	 9	3.979381	STANDARD
 12	Q0	1231	10	3.841373	STANDARD
 12	Q0	1163	11	3.834506	STANDARD
 12	Q0	  32	12	3.711683	STANDARD
 12	Q0	 938	13	3.648085	STANDARD
 12	Q0	 269	14	3.551271	STANDARD
 12	Q0	1288	15	3.494060	STANDARD
 12	Q0	1222	16	3.487250	STANDARD
 12	Q0	 748	17	3.484455	STANDARD
 12	Q0	 324	18	3.478581	STANDARD
 12	Q0	 651	19	3.436594	STANDARD
 12	Q0	 244	20	3.335472	STANDARD
 12	Q0	1208	21	3.329841	STANDARD
 12	Q0	 916	22	3.295815	STANDARD
 12	Q0	1164	23	3.240424	STANDARD
 12	Q0	  38	24	3.232823	STANDARD
 12	Q0	1093	25	3.211341	STANDARD
 12	Q0	  33	26	3.185612	STANDARD
 12	Q0	 328	27	3.153747	STANDARD
 12	Q0	 589	28	3.137263	STANDARD
 12	Q0	 205	29	3.113438	STANDARD
 12	Q0	  85	30	3.101682	STANDARD
 12	Q0	1333	31	3.080265	STANDARD
 12	Q0	 805	32	3.061844	STANDARD
 12	Q0	 791	33	2.990077	STANDARD
 12	Q0	1221	34	2.922689	STANDARD
 12	Q0	 782	35	2.916395	STANDARD
 12	Q0	1143	36	2.915335	STANDARD
 12	Q0	1331	37	2.877760	STANDARD
 12	Q0	1338	38	2.877641	STANDARD
 12	Q0	1272	39	2.856579	STANDARD
 12	Q0	 555	40	2.829255	STANDARD
 12	Q0	1387	41	2.769940	STANDARD
 12	Q0	 670	42	2.767704	STANDARD
 12	Q0	 171	43	2.718887	STANDARD
 12	Q0	 452	44	2.712425	STANDARD
 12	Q0	 403	45	2.708799	STANDARD
 12	Q0	1166	46	2.699742	STANDARD
 12	Q0	 981	47	2.638027	STANDARD
 12	Q0	 797	48	2.635053	STANDARD
 12	Q0	 598	49	2.628088	STANDARD
 12	Q0	 601	50	2.620601	STANDARD
 13	Q0	 495	 1	9.259113	STANDARD
 13	Q0	 902	 2	4.873640	STANDARD
 13	Q0	 312	 3	4.102396	STANDARD
